ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774904059.000000000,733499765.000000000,0.985674637,-0.165089350,0.034231029,0.000000000,-0.165597860,-0.986103432,0.012574448,0.000000000,0.031680037,-0.018063248,-0.999334826,0.000000000,0.321556229,0.008435115,0.291762609,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.590913984,-0.000918455,-0.673474847,0.104181692,0.130713737,0.055875465
1774904059.000000000,767694950.000000000,0.985674801,-0.165087857,0.034233512,0.000000000,-0.165596385,-0.986103690,0.012573617,0.000000000,0.031682651,-0.018062791,-0.999334751,0.000000000,0.321556978,0.008434167,0.291763558,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.599549612,0.012125244,-0.659394737,0.108996898,0.133743719,0.053788244
1774904059.000000000,802068710.000000000,0.985674408,-0.165090887,0.034230198,0.000000000,-0.165599287,-0.986103232,0.012571391,0.000000000,0.031679696,-0.018060143,-0.999334893,0.000000000,0.321556594,0.008434640,0.291762964,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.605654789,0.024777193,-0.673593625,0.110407413,0.134722550,0.052648065
1774904059.000000000,835796833.000000000,0.985675184,-0.165085551,0.034233595,0.000000000,-0.165594085,-0.986104075,0.012573782,0.000000000,0.031682748,-0.018062894,-0.999334746,0.000000000,0.321556716,0.008435011,0.291763886,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.619291575,0.031584440,-0.674903029,0.113115930,0.136366780,0.045761117
1774904059.000000000,869653940.000000000,0.985675354,-0.165084613,0.034233224,0.000000000,-0.165593082,-0.986104266,0.012571957,0.000000000,0.031682701,-0.018061001,-0.999334782,0.000000000,0.321557496,0.008434697,0.291763844,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.619291575,0.031584440,-0.674903029,0.113115930,0.136366780,0.045761117
1774904059.000000000,904711008.000000000,0.985673790,-0.165094187,0.034232080,0.000000000,-0.165602634,-0.986102664,0.012571785,0.000000000,0.031681426,-0.018060949,-0.999334823,0.000000000,0.321556695,0.008433937,0.291763499,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.607410908,0.007199716,-0.689586840,0.105103723,0.131024496,0.055074493
1774904059.000000000,937675476.000000000,0.985675091,-0.165086522,0.034231611,0.000000000,-0.165594981,-0.986103940,0.012572551,0.000000000,0.031680978,-0.018061381,-0.999334830,0.000000000,0.321556899,0.008434558,0.291763025,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.599259639,0.013599365,-0.695378688,0.108861024,0.128528869,0.050219771
1774904059.000000000,971738576.000000000,0.985675291,-0.165085116,0.034232614,0.000000000,-0.165593606,-0.986104166,0.012572956,0.000000000,0.031681925,-0.018061902,-0.999334790,0.000000000,0.321557395,0.008434505,0.291763766,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.599259639,0.013599365,-0.695378688,0.108861024,0.128528869,0.050219771
1774904060.000000000,5418777.000000000,0.985674253,-0.165091396,0.034232223,0.000000000,-0.165599789,-0.986103165,0.012570023,0.000000000,0.031681910,-0.018059144,-0.999334841,0.000000000,0.321556199,0.008434908,0.291763412,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.616214698,0.019483253,-0.696640803,0.110424148,0.133684320,0.050529124
1774904060.000000000,41478872.000000000,0.985676067,-0.165080145,0.034234258,0.000000000,-0.165588692,-0.986104979,0.012573894,0.000000000,0.031683482,-0.018062940,-0.999334722,0.000000000,0.321556849,0.008435537,0.291763952,1.000000000,0.985668980,-0.165084904,0.034414858,0.000000000,-0.165596777,-0.986103599,0.012575634,0.000000000,0.031861181,-0.018094750,-0.999328497,0.000000000,0.321582183,0.008489080,0.291811041,1.000000000,-0.635869261,0.027888375,-0.699346615,0.111990882,0.135268018,0.050514169
