ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774925856.000000000,731035947.000000000,0.977829124,-0.199561812,0.063293244,0.000000000,-0.197670448,-0.979636572,-0.034918874,0.000000000,0.068974178,0.021633905,-0.997383846,0.000000000,0.447429473,-0.001602507,0.219912027,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.450887310,0.134608841,-1.136976322,-0.000421230,0.306026351,0.111921810
1774925856.000000000,764995098.000000000,0.977829528,-0.199561809,0.063287013,0.000000000,-0.197670559,-0.979636539,-0.034919184,0.000000000,0.068968134,0.021635446,-0.997384231,0.000000000,0.447428384,-0.001602363,0.219909208,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.442433256,0.133322667,-1.123139320,-0.001455981,0.304849657,0.114032621
1774925856.000000000,798691272.000000000,0.977828820,-0.199564026,0.063290960,0.000000000,-0.197672725,-0.979636117,-0.034918739,0.000000000,0.068971963,0.021634069,-0.997383996,0.000000000,0.447429310,-0.001604051,0.219910830,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.442433256,0.133322667,-1.123139320,-0.001455981,0.304849657,0.114032621
1774925856.000000000,832913637.000000000,0.977829570,-0.199560559,0.063290297,0.000000000,-0.197669219,-0.979636801,-0.034919414,0.000000000,0.068971370,0.021635109,-0.997384014,0.000000000,0.447429174,-0.001602040,0.219910823,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.395827869,0.142875091,-1.053378885,0.002992006,0.299572252,0.113465905
1774925856.000000000,867226839.000000000,0.977830198,-0.199556966,0.063291924,0.000000000,-0.197665494,-0.979637506,-0.034920711,0.000000000,0.068973142,0.021636313,-0.997383866,0.000000000,0.447429559,-0.001601530,0.219911000,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.460196279,0.126099431,-1.132851136,-0.000575168,0.307568996,0.113198552
1774925856.000000000,901733636.000000000,0.977829557,-0.199559628,0.063293435,0.000000000,-0.197668407,-0.979637062,-0.034916679,0.000000000,0.068973883,0.021631865,-0.997383911,0.000000000,0.447429105,-0.001602178,0.219911559,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.448838447,0.155454198,-1.136230701,0.006573624,0.304628459,0.110358793
1774925856.000000000,934386014.000000000,0.977829802,-0.199558599,0.063292890,0.000000000,-0.197667336,-0.979637251,-0.034917443,0.000000000,0.068973476,0.021632796,-0.997383919,0.000000000,0.447429342,-0.001602957,0.219912043,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.451600095,0.152670509,-1.136277248,0.007285200,0.304686397,0.111637729
1774925856.000000000,968608617.000000000,0.977829812,-0.199559034,0.063291376,0.000000000,-0.197667635,-0.979637103,-0.034919890,0.000000000,0.068972488,0.021635469,-0.997383929,0.000000000,0.447429687,-0.001601540,0.219911270,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.451600095,0.152670509,-1.136277248,0.007285200,0.304686397,0.111637729
1774925857.000000000,2919197.000000000,0.977829848,-0.199558913,0.063291189,0.000000000,-0.197667710,-0.979637187,-0.034917110,0.000000000,0.068971751,0.021632784,-0.997384038,0.000000000,0.447428811,-0.001601951,0.219910796,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.454468830,0.136691059,-1.129276311,0.003330449,0.306121676,0.112592331
1774925857.000000000,36407232.000000000,0.977828824,-0.199564827,0.063288370,0.000000000,-0.197673654,-0.979635966,-0.034917719,0.000000000,0.068969240,0.021633525,-0.997384196,0.000000000,0.447427756,-0.001603393,0.219909993,1.000000000,0.977438450,-0.200754145,0.065517910,0.000000000,-0.198880683,-0.979422880,-0.034030032,0.000000000,0.071002777,0.020232404,-0.997270904,0.000000000,0.447657384,-0.002154692,0.220813070,1.000000000,-1.466332801,0.142820214,-1.126380795,0.005552864,0.308164191,0.112181076
