ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774903394.000000000,147490739.000000000,0.996614793,-0.070098781,0.042730116,0.000000000,-0.069266256,-0.997374525,-0.020663731,0.000000000,0.044067280,0.017634364,-0.998872917,0.000000000,0.581988620,-0.055188907,0.063638986,1.000000000
1774903394.000000000,181798458.000000000,0.996645649,-0.069636964,0.042765522,0.000000000,-0.068802415,-0.997406139,-0.020687408,0.000000000,0.044096051,0.017675985,-0.998870912,0.000000000,0.582824241,-0.055231251,0.060877072,1.000000000
1774903394.000000000,215532779.000000000,0.996685781,-0.069121919,0.042665701,0.000000000,-0.068286777,-0.997440645,-0.020732143,0.000000000,0.043990397,0.017750270,-0.998874253,0.000000000,0.583573594,-0.055253709,0.058101350,1.000000000
1774903394.000000000,249632358.000000000,0.996702454,-0.068739909,0.042892785,0.000000000,-0.067904430,-0.997468619,-0.020641920,0.000000000,0.044203982,0.017661582,-0.998866396,0.000000000,0.584479983,-0.055238018,0.055761821,1.000000000
1774903394.000000000,283463954.000000000,0.996710136,-0.068582961,0.042965435,0.000000000,-0.067749531,-0.997480762,-0.020563984,0.000000000,0.044268386,0.017585782,-0.998864881,0.000000000,0.585360816,-0.055240423,0.053728268,1.000000000
1774903394.000000000,317416667.000000000,0.996772725,-0.068149462,0.042196347,0.000000000,-0.067332778,-0.997510633,-0.020483671,0.000000000,0.043488093,0.017576706,-0.998899317,0.000000000,0.586157592,-0.055139211,0.051678599,1.000000000
1774903394.000000000,351642370.000000000,0.996826091,-0.067988062,0.041183921,0.000000000,-0.067190364,-0.997520833,-0.020454595,0.000000000,0.042473305,0.017622850,-0.998942167,0.000000000,0.586814457,-0.055019565,0.049604926,1.000000000
1774903394.000000000,385586023.000000000,0.996843090,-0.067884302,0.040942922,0.000000000,-0.067099585,-0.997531188,-0.020246502,0.000000000,0.042217074,0.017435668,-0.998956313,0.000000000,0.587557074,-0.054978664,0.047837740,1.000000000
1774903394.000000000,419801950.000000000,0.996846726,-0.067792463,0.041006508,0.000000000,-0.067030233,-0.997547046,-0.019687192,0.000000000,0.042241377,0.016876762,-0.998964885,0.000000000,0.588412576,-0.055107152,0.046293723,1.000000000
1774903394.000000000,453653335.000000000,0.996862593,-0.067526447,0.041059663,0.000000000,-0.066798145,-0.997578604,-0.018859567,0.000000000,0.042234574,0.016057997,-0.998978669,0.000000000,0.589320559,-0.055280441,0.044860482,1.000000000
1774903394.000000000,487456321.000000000,0.996883826,-0.067240986,0.041012599,0.000000000,-0.066546779,-0.997610114,-0.018064681,0.000000000,0.042130082,0.015279426,-0.998995293,0.000000000,0.590127088,-0.055394756,0.043337424,1.000000000
1774903394.000000000,521633863.000000000,0.996919470,-0.066916545,0.040675468,0.000000000,-0.066264938,-0.997644785,-0.017163542,0.000000000,0.041728997,0.014415589,-0.999024965,0.000000000,0.590860600,-0.055485976,0.041756248,1.000000000
1774903394.000000000,555625438.000000000,0.996956658,-0.066587684,0.040301985,0.000000000,-0.065982426,-0.997680144,-0.016167736,0.000000000,0.041285858,0.013459569,-0.999056714,0.000000000,0.591585584,-0.055592509,0.040246846,1.000000000
1774903394.000000000,589238166.000000000,0.996997074,-0.066240707,0.039871663,0.000000000,-0.065674416,-0.997713380,-0.015350216,0.000000000,0.040798087,0.012685816,-0.999086876,0.000000000,0.592189239,-0.055644585,0.038739326,1.000000000
1774903394.000000000,623494625.000000000,0.997027495,-0.065916041,0.039648403,0.000000000,-0.065377005,-0.997742070,-0.014742975,0.000000000,0.040531459,0.012107290,-0.999104907,0.000000000,0.592872344,-0.055627442,0.037260344,1.000000000
1774903394.000000000,657636404.000000000,0.997046170,-0.065648326,0.039622967,0.000000000,-0.065131325,-0.997765984,-0.014202073,0.000000000,0.040467570,0.011579649,-0.999113751,0.000000000,0.593690268,-0.055611085,0.035767160,1.000000000
1774903394.000000000,691657543.000000000,0.997081020,-0.065155654,0.039559169,0.000000000,-0.064658564,-0.997803491,-0.013718993,0.000000000,0.040366924,0.011121322,-0.999123029,0.000000000,0.594319030,-0.055449381,0.034159179,1.000000000
1774903394.000000000,725541830.000000000,0.997101280,-0.064659164,0.039861962,0.000000000,-0.064179054,-0.997841319,-0.013209796,0.000000000,0.040630829,0.010613406,-0.999117857,0.000000000,0.594942582,-0.055261328,0.032647955,1.000000000
1774903394.000000000,761049032.000000000,0.997124449,-0.064289659,0.039880070,0.000000000,-0.063836216,-0.997871921,-0.012542444,0.000000000,0.040602333,0.009960777,-0.999125735,0.000000000,0.595467195,-0.054999874,0.031231591,1.000000000
1774903394.000000000,793642759.000000000,0.997158856,-0.063897725,0.039648999,0.000000000,-0.063477458,-0.997904208,-0.011770788,0.000000000,0.040318806,0.009220705,-0.999144320,0.000000000,0.595913236,-0.054738386,0.029789858,1.000000000
1774903394.000000000,827573776.000000000,0.997186621,-0.063331163,0.039859160,0.000000000,-0.062937558,-0.997946595,-0.011054618,0.000000000,0.040478194,0.008515043,-0.999144139,0.000000000,0.596322772,-0.054374295,0.028310175,1.000000000
1774903394.000000000,861705064.000000000,0.997184530,-0.063162889,0.040177225,0.000000000,-0.062795218,-0.997963123,-0.010349505,0.000000000,0.040749878,0.007797578,-0.999138952,0.000000000,0.596633588,-0.053982406,0.026719519,1.000000000
1774903394.000000000,895795345.000000000,0.997228533,-0.062609456,0.039950670,0.000000000,-0.062268589,-0.998002437,-0.009721402,0.000000000,0.040480297,0.007206927,-0.999154345,0.000000000,0.596726229,-0.053518183,0.024950310,1.000000000
1774903394.000000000,929558992.000000000,0.997257852,-0.062149064,0.039937658,0.000000000,-0.061839174,-0.998036357,-0.008949526,0.000000000,0.040416217,0.006455398,-0.999162078,0.000000000,0.596766524,-0.053195616,0.023243197,1.000000000
1774903394.000000000,963426351.000000000,0.997302617,-0.061570940,0.039714688,0.000000000,-0.061295225,-0.998076971,-0.008124182,0.000000000,0.040139301,0.005668056,-0.999178017,0.000000000,0.596773774,-0.052924538,0.021618708,1.000000000
1774903394.000000000,997463226.000000000,0.997335454,-0.061276405,0.039343895,0.000000000,-0.061036498,-0.998099405,-0.007271267,0.000000000,0.039715440,0.004850572,-0.999199257,0.000000000,0.596778190,-0.052801219,0.020075919,1.000000000
1774903395.000000000,31697034.000000000,0.997352085,-0.060956905,0.039418539,0.000000000,-0.060743820,-0.998122042,-0.006582071,0.000000000,0.039746500,0.004170290,-0.999201093,0.000000000,0.596931763,-0.052646431,0.018627396,1.000000000
1774903395.000000000,66009044.000000000,0.997371463,-0.060698684,0.039326600,0.000000000,-0.060504397,-0.998139568,-0.006112890,0.000000000,0.039625243,0.003717461,-0.999207696,0.000000000,0.597098420,-0.052425274,0.017207520,1.000000000
1774903395.000000000,99171876.000000000,0.997389862,-0.060429521,0.039274467,0.000000000,-0.060254655,-0.998157561,-0.005621999,0.000000000,0.039542602,0.003240918,-0.999212630,0.000000000,0.597255082,-0.052181018,0.015811642,1.000000000
1774903395.000000000,133595466.000000000,0.997391699,-0.060085155,0.039753242,0.000000000,-0.059922749,-0.998179486,-0.005265401,0.000000000,0.039998013,0.002869599,-0.999195639,0.000000000,0.597443676,-0.051790718,0.014609404,1.000000000
1774903395.000000000,167143583.000000000,0.997389737,-0.059912321,0.040062105,0.000000000,-0.059771559,-0.998191358,-0.004703243,0.000000000,0.040272205,0.002296436,-0.999186107,0.000000000,0.597586864,-0.051362872,0.013688979,1.000000000
1774903395.000000000,201261043.000000000,0.997390254,-0.059889551,0.040083290,0.000000000,-0.059776282,-0.998194063,-0.004019455,0.000000000,0.040252400,0.001612966,-0.999188242,0.000000000,0.597692102,-0.050927810,0.013052418,1.000000000
1774903395.000000000,235218763.000000000,0.997360181,-0.060523781,0.039878411,0.000000000,-0.060444262,-0.998156807,-0.003197811,0.000000000,0.039999221,0.000778963,-0.999199407,0.000000000,0.597765956,-0.050689490,0.012641000,1.000000000
1774903395.000000000,269793748.000000000,0.997357250,-0.060875795,0.039413208,0.000000000,-0.060830616,-0.998135703,-0.002345601,0.000000000,0.039483280,-0.000058129,-0.999220230,0.000000000,0.597709649,-0.050535310,0.012278889,1.000000000
1774903395.000000000,303099632.000000000,0.997371561,-0.061088796,0.038715314,0.000000000,-0.061077346,-0.998122295,-0.001479558,0.000000000,0.038733748,-0.000888976,-0.999249171,0.000000000,0.597505684,-0.050525181,0.011862444,1.000000000
1774903395.000000000,337502956.000000000,0.997376487,-0.061502348,0.037925598,0.000000000,-0.061522665,-0.998095842,-0.000632244,0.000000000,0.037892996,-0.001702731,-0.999280352,0.000000000,0.597254616,-0.050630274,0.011359962,1.000000000
1774903395.000000000,371243000.000000000,0.997388979,-0.061722352,0.037233352,0.000000000,-0.061775991,-0.998080352,0.000290746,0.000000000,0.037144647,-0.002590163,-0.999306543,0.000000000,0.597028908,-0.050818988,0.010841301,1.000000000
1774903395.000000000,405306100.000000000,0.997405988,-0.061715350,0.036786650,0.000000000,-0.061787136,-0.998079370,0.000816670,0.000000000,0.036666301,-0.003087553,-0.999322795,0.000000000,0.596854037,-0.050893486,0.010373261,1.000000000
1774903395.000000000,439218282.000000000,0.997417153,-0.061674611,0.036551491,0.000000000,-0.061751659,-0.998081418,0.000981631,0.000000000,0.036421523,-0.003236273,-0.999331276,0.000000000,0.596753815,-0.050898426,0.010017249,1.000000000
1774903395.000000000,474173784.000000000,0.997421686,-0.061703588,0.036378476,0.000000000,-0.061780221,-0.998079647,0.000985104,0.000000000,0.036248529,-0.003230097,-0.999337586,0.000000000,0.596690884,-0.050909596,0.009723739,1.000000000
1774903395.000000000,507420063.000000000,0.997423087,-0.061721843,0.036309035,0.000000000,-0.061794400,-0.998078868,0.000878420,0.000000000,0.036185760,-0.003119912,-0.999340211,0.000000000,0.596709740,-0.050880197,0.009454717,1.000000000
1774903395.000000000,542196989.000000000,0.997430300,-0.061796958,0.035981644,0.000000000,-0.061865108,-0.998074568,0.000782657,0.000000000,0.035864688,-0.003006711,-0.999352132,0.000000000,0.596690591,-0.050879316,0.009093912,1.000000000
1774903395.000000000,575043678.000000000,0.997441288,-0.061871972,0.035545505,0.000000000,-0.061934218,-0.998070376,0.000651668,0.000000000,0.035437278,-0.002851539,-0.999367834,0.000000000,0.596669050,-0.050871241,0.008623909,1.000000000
1774903395.000000000,609417200.000000000,0.997459087,-0.061969544,0.034869639,0.000000000,-0.062023377,-0.998064944,0.000463216,0.000000000,0.034774129,-0.002624822,-0.999391750,0.000000000,0.596609105,-0.050849307,0.007954301,1.000000000
1774903395.000000000,645310163.000000000,0.997476784,-0.062066008,0.034185138,0.000000000,-0.062108037,-0.998059773,0.000167889,0.000000000,0.034109047,-0.002290681,-0.999415492,0.000000000,0.596542233,-0.050794606,0.007058259,1.000000000
1774903395.000000000,677860021.000000000,0.997486697,-0.062185583,0.033674757,0.000000000,-0.062212315,-0.998053260,-0.000254406,0.000000000,0.033625668,-0.001841253,-0.999432801,0.000000000,0.596511644,-0.050717847,0.005935601,1.000000000
1774903395.000000000,711715936.000000000,0.997400624,-0.062557702,0.035486273,0.000000000,-0.062575497,-0.998030401,-0.000610064,0.000000000,0.035455226,-0.001612123,-0.999369966,0.000000000,0.597068988,-0.050680015,0.005449693,1.000000000
1774903395.000000000,745688915.000000000,0.997360635,-0.062911905,0.035980589,0.000000000,-0.062935805,-0.998007821,-0.000469132,0.000000000,0.035939115,-0.001796608,-0.999352366,0.000000000,0.597380700,-0.050829006,0.005476183,1.000000000
1774903395.000000000,779246091.000000000,0.997345481,-0.063093147,0.036083138,0.000000000,-0.063121852,-0.997996122,-0.000344266,0.000000000,0.036033247,-0.001934319,-0.999348720,0.000000000,0.597467480,-0.050923498,0.005466869,1.000000000
1774903395.000000000,813234329.000000000,0.997348315,-0.063059910,0.036062907,0.000000000,-0.063090938,-0.997998098,-0.000278109,0.000000000,0.036008943,-0.001997909,-0.999349471,0.000000000,0.597459315,-0.050905887,0.005450885,1.000000000
1774903395.000000000,847660064.000000000,0.997346040,-0.063108110,0.036041515,0.000000000,-0.063144120,-0.997994763,-0.000139440,0.000000000,0.035978736,-0.002136781,-0.999350271,0.000000000,0.597452693,-0.050939629,0.005436813,1.000000000
1774903395.000000000,881868124.000000000,0.997342502,-0.063167676,0.036035055,0.000000000,-0.063209007,-0.997990665,0.000007733,0.000000000,0.035962852,-0.002285496,-0.999350514,0.000000000,0.597451183,-0.050968727,0.005429005,1.000000000
1774903395.000000000,915305376.000000000,0.997339147,-0.063234241,0.036011173,0.000000000,-0.063281088,-0.997986084,0.000161443,0.000000000,0.035929132,-0.002439886,-0.999351362,0.000000000,0.597447161,-0.050983092,0.005411785,1.000000000
1774903395.000000000,949027538.000000000,0.997341224,-0.063216325,0.035985090,0.000000000,-0.063270677,-0.997986688,0.000372464,0.000000000,0.035889786,-0.002648326,-0.999352245,0.000000000,0.597440773,-0.050989511,0.005398169,1.000000000
1774903395.000000000,983068466.000000000,0.997348740,-0.063121256,0.035943639,0.000000000,-0.063185021,-0.997991979,0.000639736,0.000000000,0.035831773,-0.002909195,-0.999353601,0.000000000,0.597431203,-0.050988155,0.005375302,1.000000000
1774903396.000000000,17151832.000000000,0.997352396,-0.063085163,0.035905543,0.000000000,-0.063159629,-0.997993347,0.000942320,0.000000000,0.035774736,-0.003207668,-0.999354731,0.000000000,0.597423822,-0.050987326,0.005353075,1.000000000
1774903396.000000000,51303386.000000000,0.997344914,-0.063211701,0.035890813,0.000000000,-0.063295594,-0.997984450,0.001204874,0.000000000,0.035743000,-0.003473472,-0.999354978,0.000000000,0.597427049,-0.050984458,0.005339611,1.000000000
1774903396.000000000,85704565.000000000,0.997333755,-0.063395041,0.035877516,0.000000000,-0.063489061,-0.997971782,0.001486220,0.000000000,0.035711217,-0.003760159,-0.999355077,0.000000000,0.597437806,-0.050996835,0.005321609,1.000000000
1774903396.000000000,119952917.000000000,0.997320992,-0.063611267,0.035849589,0.000000000,-0.063715822,-0.997956848,0.001780406,0.000000000,0.035663776,-0.004059901,-0.999355599,0.000000000,0.597434179,-0.050990995,0.005300782,1.000000000
1774903396.000000000,153166294.000000000,0.997318174,-0.063665947,0.035830921,0.000000000,-0.063784687,-0.997951658,0.002179412,0.000000000,0.035619458,-0.004459117,-0.999355478,0.000000000,0.597440453,-0.051010732,0.005279314,1.000000000
1774903396.000000000,187236547.000000000,0.997321408,-0.063650322,0.035768605,0.000000000,-0.063789220,-0.997949947,0.002754343,0.000000000,0.035520647,-0.005028713,-0.999356291,0.000000000,0.597432627,-0.051021687,0.005245759,1.000000000
1774903396.000000000,221588373.000000000,0.997309301,-0.063863372,0.035726398,0.000000000,-0.064029762,-0.997932094,0.003531534,0.000000000,0.035427666,-0.005809697,-0.999355356,0.000000000,0.597435892,-0.051040593,0.005204414,1.000000000
1774903396.000000000,255598545.000000000,0.997301072,-0.064031758,0.035654621,0.000000000,-0.064230968,-0.997915407,0.004468869,0.000000000,0.035294826,-0.006747069,-0.999354168,0.000000000,0.597440517,-0.051040298,0.005152287,1.000000000
1774903396.000000000,289926767.000000000,0.997295764,-0.064155654,0.035580290,0.000000000,-0.064397181,-0.997898518,0.005683022,0.000000000,0.035141597,-0.007959077,-0.999350650,0.000000000,0.597441404,-0.051061003,0.005092150,1.000000000
1774903396.000000000,323700904.000000000,0.997246787,-0.064939114,0.035531735,0.000000000,-0.065226950,-0.997836247,0.007001210,0.000000000,0.035000875,-0.009299740,-0.999344012,0.000000000,0.597465577,-0.051023194,0.005030292,1.000000000
1774903396.000000000,361300706.000000000,0.997216612,-0.065422930,0.035491067,0.000000000,-0.065753538,-0.997792322,0.008228069,0.000000000,0.034875081,-0.010539033,-0.999336108,0.000000000,0.597478472,-0.051003133,0.004984322,1.000000000
1774903396.000000000,391495704.000000000,0.997175512,-0.066059654,0.035466414,0.000000000,-0.066410679,-0.997743823,0.008810911,0.000000000,0.034805020,-0.011141588,-0.999332015,0.000000000,0.597503690,-0.050934488,0.004968777,1.000000000
1774903396.000000000,425482988.000000000,0.997167252,-0.066191326,0.035453155,0.000000000,-0.066544886,-0.997734217,0.008885814,0.000000000,0.034785332,-0.011220084,-0.999331822,0.000000000,0.597503571,-0.050939372,0.004965078,1.000000000
1774903396.000000000,459712505.000000000,0.997166675,-0.066208423,0.035437467,0.000000000,-0.066561776,-0.997733100,0.008884655,0.000000000,0.034769564,-0.011218479,-0.999332389,0.000000000,0.597499481,-0.050940421,0.004959449,1.000000000
1774903396.000000000,493648052.000000000,0.997168630,-0.066188713,0.035419278,0.000000000,-0.066542141,-0.997734336,0.008893029,0.000000000,0.034751081,-0.011224940,-0.999332959,0.000000000,0.597496653,-0.050919940,0.004955128,1.000000000
1774903396.000000000,526967048.000000000,0.997161873,-0.066302184,0.035397255,0.000000000,-0.066655830,-0.997726644,0.008904545,0.000000000,0.034727062,-0.011238922,-0.999333637,0.000000000,0.597491702,-0.050919034,0.004950045,1.000000000
1774903396.000000000,561478137.000000000,0.997156745,-0.066387988,0.035380890,0.000000000,-0.066742340,-0.997720644,0.008928779,0.000000000,0.034708149,-0.011265013,-0.999334000,0.000000000,0.597492937,-0.050898629,0.004948001,1.000000000
1774903396.000000000,595089197.000000000,0.997157593,-0.066381798,0.035368597,0.000000000,-0.066737564,-0.997720562,0.008973602,0.000000000,0.034692961,-0.011308727,-0.999334034,0.000000000,0.597491342,-0.050903214,0.004946683,1.000000000
1774903396.000000000,629405021.000000000,0.997154620,-0.066430947,0.035360142,0.000000000,-0.066788312,-0.997716732,0.009021647,0.000000000,0.034680757,-0.011357840,-0.999333900,0.000000000,0.597490402,-0.050910684,0.004944586,1.000000000
1774903396.000000000,663666009.000000000,0.997154212,-0.066444323,0.035346509,0.000000000,-0.066802541,-0.997715519,0.009050469,0.000000000,0.034665075,-0.011386170,-0.999334122,0.000000000,0.597487331,-0.050909588,0.004941967,1.000000000
1774903396.000000000,697848081.000000000,0.997148652,-0.066530073,0.035342069,0.000000000,-0.066888886,-0.997709577,0.009067724,0.000000000,0.034658511,-0.011406080,-0.999334123,0.000000000,0.597487459,-0.050915248,0.004941603,1.000000000
1774903396.000000000,731255531.000000000,0.997142427,-0.066627615,0.035333937,0.000000000,-0.066986948,-0.997702852,0.009083795,0.000000000,0.034648205,-0.011424970,-0.999334264,0.000000000,0.597485317,-0.050904911,0.004937715,1.000000000
1774903396.000000000,765470266.000000000,0.997142629,-0.066625352,0.035332524,0.000000000,-0.066985970,-0.997702574,0.009121389,0.000000000,0.034644301,-0.011462330,-0.999333972,0.000000000,0.597489963,-0.050904241,0.004941126,1.000000000
1774903396.000000000,799361705.000000000,0.997138541,-0.066699970,0.035307082,0.000000000,-0.067061805,-0.997697092,0.009163719,0.000000000,0.034615219,-0.011505476,-0.999334484,0.000000000,0.597483043,-0.050910113,0.004933082,1.000000000
1774903396.000000000,833369493.000000000,0.997137476,-0.066719377,0.035300511,0.000000000,-0.067082770,-0.997695251,0.009210579,0.000000000,0.034605294,-0.011552492,-0.999334285,0.000000000,0.597486799,-0.050896503,0.004935209,1.000000000
1774903396.000000000,867351055.000000000,0.997138384,-0.066710481,0.035291654,0.000000000,-0.067075549,-0.997695260,0.009262058,0.000000000,0.034593106,-0.011602984,-0.999334122,0.000000000,0.597485968,-0.050897029,0.004934249,1.000000000
1774903396.000000000,901161432.000000000,0.997135655,-0.066756442,0.035281857,0.000000000,-0.067122714,-0.997691741,0.009299404,0.000000000,0.034580288,-0.011641205,-0.999334121,0.000000000,0.597484211,-0.050894109,0.004931339,1.000000000
1774903396.000000000,935804128.000000000,0.997127143,-0.066887951,0.035273351,0.000000000,-0.067254910,-0.997682646,0.009320020,0.000000000,0.034568879,-0.011665775,-0.999334230,0.000000000,0.597483690,-0.050888813,0.004931230,1.000000000
1774903396.000000000,969683170.000000000,0.997126297,-0.066908318,0.035258643,0.000000000,-0.067275874,-0.997681027,0.009341908,0.000000000,0.034552493,-0.011687343,-0.999334544,0.000000000,0.597480929,-0.050891073,0.004930161,1.000000000
1774903397.000000000,2840042.000000000,0.997123109,-0.066962427,0.035246070,0.000000000,-0.067330506,-0.997677168,0.009360443,0.000000000,0.034538066,-0.011706875,-0.999334814,0.000000000,0.597480636,-0.050889311,0.004927500,1.000000000
1774903397.000000000,37024021.000000000,0.997123051,-0.066973063,0.035227501,0.000000000,-0.067341390,-0.997676309,0.009373756,0.000000000,0.034518518,-0.011719282,-0.999335344,0.000000000,0.597479174,-0.050884757,0.004927710,1.000000000
1774903397.000000000,71728944.000000000,0.997122940,-0.066988867,0.035200586,0.000000000,-0.067357397,-0.997675089,0.009388525,0.000000000,0.034490485,-0.011732759,-0.999336154,0.000000000,0.597475979,-0.050874784,0.004926351,1.000000000
1774903397.000000000,105691671.000000000,0.997124013,-0.066983825,0.035179764,0.000000000,-0.067352965,-0.997675154,0.009413373,0.000000000,0.034468097,-0.011755988,-0.999336654,0.000000000,0.597473209,-0.050871746,0.004924477,1.000000000
1774903397.000000000,139451503.000000000,0.997119454,-0.067054770,0.035173841,0.000000000,-0.067424005,-0.997670321,0.009417036,0.000000000,0.034461104,-0.011761697,-0.999336828,0.000000000,0.597471382,-0.050883062,0.004923616,1.000000000
1774903397.000000000,173057794.000000000,0.997112035,-0.067166512,0.035170952,0.000000000,-0.067535873,-0.997662728,0.009419881,0.000000000,0.034456711,-0.011768204,-0.999336902,0.000000000,0.597471358,-0.050872006,0.004922988,1.000000000
1774903397.000000000,209212303.000000000,0.997111005,-0.067185781,0.035163359,0.000000000,-0.067555502,-0.997661279,0.009432594,0.000000000,0.034448049,-0.011781048,-0.999337050,0.000000000,0.597470248,-0.050881555,0.004922594,1.000000000
1774903397.000000000,241743326.000000000,0.997110279,-0.067205541,0.035146189,0.000000000,-0.067575105,-0.997659941,0.009433629,0.000000000,0.034430616,-0.011781603,-0.999337644,0.000000000,0.597468129,-0.050873512,0.004922263,1.000000000
1774903397.000000000,277275562.000000000,0.997112028,-0.067191114,0.035124141,0.000000000,-0.067560908,-0.997660766,0.009448093,0.000000000,0.034407812,-0.011794053,-0.999338282,0.000000000,0.597467891,-0.050871535,0.004923749,1.000000000
1774903397.000000000,309540271.000000000,0.997111474,-0.067212724,0.035098500,0.000000000,-0.067582499,-0.997659229,0.009455990,0.000000000,0.034381442,-0.011800948,-0.999339109,0.000000000,0.597466244,-0.050870426,0.004920851,1.000000000
1774903397.000000000,343699932.000000000,0.997111961,-0.067229956,0.035051639,0.000000000,-0.067599595,-0.997657958,0.009467865,0.000000000,0.034333683,-0.011810225,-0.999340641,0.000000000,0.597466321,-0.050865276,0.004923389,1.000000000
1774903397.000000000,377572774.000000000,0.997110479,-0.067270884,0.035015238,0.000000000,-0.067640471,-0.997655089,0.009478240,0.000000000,0.034296181,-0.011819527,-0.999341819,0.000000000,0.597461026,-0.050865092,0.004919691,1.000000000
1774903397.000000000,411665678.000000000,0.997109045,-0.067300753,0.034998673,0.000000000,-0.067670549,-0.997652942,0.009489562,0.000000000,0.034278534,-0.011830735,-0.999342292,0.000000000,0.597461937,-0.050866716,0.004919963,1.000000000
1774903397.000000000,445348978.000000000,0.997108824,-0.067311108,0.034985074,0.000000000,-0.067680941,-0.997652183,0.009495175,0.000000000,0.034264465,-0.011835774,-0.999342714,0.000000000,0.597462615,-0.050862172,0.004919426,1.000000000
1774903397.000000000,479365825.000000000,0.997106982,-0.067346386,0.034969677,0.000000000,-0.067716541,-0.997649633,0.009509322,0.000000000,0.034247726,-0.011850065,-0.999343119,0.000000000,0.597465067,-0.050867460,0.004921166,1.000000000
1774903397.000000000,513309955.000000000,0.997105196,-0.067377740,0.034960192,0.000000000,-0.067748048,-0.997647424,0.009516609,0.000000000,0.034237397,-0.011857773,-0.999343381,0.000000000,0.597466684,-0.050863854,0.004922179,1.000000000
1774903397.000000000,547525405.000000000,0.997103389,-0.067407823,0.034953753,0.000000000,-0.067778354,-0.997645287,0.009524879,0.000000000,0.034230055,-0.011866625,-0.999343528,0.000000000,0.597467206,-0.050864224,0.004920970,1.000000000
1774903397.000000000,581335306.000000000,0.997095604,-0.067529497,0.034940964,0.000000000,-0.067900393,-0.997636863,0.009538030,0.000000000,0.034214954,-0.011883062,-0.999343850,0.000000000,0.597465580,-0.050865801,0.004918448,1.000000000
1774903397.000000000,616557359.000000000,0.997093881,-0.067563037,0.034925287,0.000000000,-0.067934424,-0.997634361,0.009557306,0.000000000,0.034197604,-0.011902390,-0.999344213,0.000000000,0.597465324,-0.050865039,0.004917970,1.000000000
1774903397.000000000,649452686.000000000,0.997088737,-0.067643474,0.034916435,0.000000000,-0.068015178,-0.997628753,0.009568349,0.000000000,0.034187061,-0.011915570,-0.999344417,0.000000000,0.597463661,-0.050872099,0.004916892,1.000000000
1774903397.000000000,683606386.000000000,0.997085334,-0.067703209,0.034897827,0.000000000,-0.068075099,-0.997624560,0.009579359,0.000000000,0.034167034,-0.011927341,-0.999344962,0.000000000,0.597462847,-0.050864558,0.004915594,1.000000000
1774903397.000000000,717466115.000000000,0.997079952,-0.067785416,0.034892019,0.000000000,-0.068157472,-0.997618883,0.009584944,0.000000000,0.034159876,-0.011935337,-0.999345111,0.000000000,0.597460693,-0.050867950,0.004915525,1.000000000
1774903397.000000000,751414537.000000000,0.997077602,-0.067821122,0.034889790,0.000000000,-0.068193542,-0.997616313,0.009595805,0.000000000,0.034156483,-0.011947251,-0.999345084,0.000000000,0.597461767,-0.050865356,0.004916311,1.000000000
1774903397.000000000,785514354.000000000,0.997074296,-0.067871041,0.034887210,0.000000000,-0.068243386,-0.997612925,0.009593718,0.000000000,0.034153453,-0.011946701,-0.999345195,0.000000000,0.597459733,-0.050864363,0.004915475,1.000000000
1774903397.000000000,819506406.000000000,0.997068028,-0.067955156,0.034902602,0.000000000,-0.068327485,-0.997607237,0.009586563,0.000000000,0.034168289,-0.011943492,-0.999344726,0.000000000,0.597465404,-0.050862305,0.004918630,1.000000000
1774903397.000000000,853085041.000000000,0.997053270,-0.068167318,0.034910458,0.000000000,-0.068538742,-0.997593058,0.009553987,0.000000000,0.034175819,-0.011918783,-0.999344763,0.000000000,0.597464568,-0.050868607,0.004921095,1.000000000
1774903397.000000000,887387037.000000000,0.997036094,-0.068412751,0.034920903,0.000000000,-0.068783671,-0.997576413,0.009531694,0.000000000,0.034184838,-0.011905660,-0.999344611,0.000000000,0.597461615,-0.050875239,0.004925417,1.000000000
1774903397.000000000,921471834.000000000,0.997027790,-0.068521959,0.034943858,0.000000000,-0.068891963,-0.997569288,0.009495223,0.000000000,0.034208947,-0.011874581,-0.999344156,0.000000000,0.597460947,-0.050894079,0.004933924,1.000000000
1774903397.000000000,957401752.000000000,0.996982655,-0.069146055,0.035002210,0.000000000,-0.069509370,-0.997528577,0.009269983,0.000000000,0.034275382,-0.011675218,-0.999344229,0.000000000,0.597471439,-0.050937570,0.004944698,1.000000000
1774903397.000000000,991065263.000000000,0.996836645,-0.071087319,0.035271010,0.000000000,-0.071436911,-0.997397082,0.008750729,0.000000000,0.034557802,-0.011242916,-0.999339459,0.000000000,0.597525006,-0.051105137,0.004976683,1.000000000
1774903398.000000000,25226593.000000000,0.996616295,-0.073976457,0.035555472,0.000000000,-0.074313256,-0.997191215,0.008244283,0.000000000,0.034846392,-0.010858839,-0.999333685,0.000000000,0.597567742,-0.051399997,0.005013114,1.000000000
1774903398.000000000,61339616.000000000,0.996466050,-0.075927469,0.035653566,0.000000000,-0.076250743,-0.997048552,0.007794557,0.000000000,0.034957189,-0.010485824,-0.999333799,0.000000000,0.597583552,-0.051580335,0.005050369,1.000000000
