ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15
1774902492.000000000,371623992.000000000,0.984357436,-0.164586467,0.062709482,0.000000000,-0.167807715,-0.984536359,0.050094668,0.000000000,0.053495890,-0.059835346,-0.996773756,0.000000000,0.374668489,-0.022498248,0.302905233,1.000000000
1774902492.000000000,407746315.000000000,0.984245230,-0.164906332,0.063623709,0.000000000,-0.168147360,-0.984511049,0.049449032,0.000000000,0.054484835,-0.059369275,-0.996748058,0.000000000,0.379843045,-0.023733554,0.304219080,1.000000000
1774902492.000000000,442464113.000000000,0.984252529,-0.164803928,0.063775949,0.000000000,-0.168026157,-0.984557101,0.048941527,0.000000000,0.054726362,-0.058887983,-0.996763378,0.000000000,0.385323090,-0.024939240,0.305140973,1.000000000
1774902492.000000000,473323583.000000000,0.984222688,-0.164888568,0.064017238,0.000000000,-0.168061462,-0.984607663,0.047789563,0.000000000,0.055152973,-0.057795516,-0.996803806,0.000000000,0.391281369,-0.025986621,0.306055307,1.000000000
1774902492.000000000,507256269.000000000,0.984260660,-0.164439953,0.064584847,0.000000000,-0.167604208,-0.984721216,0.047050012,0.000000000,0.055862243,-0.057135268,-0.996802373,0.000000000,0.397675771,-0.027059602,0.306980282,1.000000000
1774902492.000000000,541229963.000000000,0.984384986,-0.163595727,0.064833507,0.000000000,-0.166720682,-0.984915751,0.046107752,0.000000000,0.056313596,-0.056197947,-0.996830261,0.000000000,0.404433426,-0.028005956,0.307712403,1.000000000
1774902492.000000000,575000286.000000000,0.984586116,-0.162588191,0.064311798,0.000000000,-0.165629390,-0.985144295,0.045148310,0.000000000,0.056016897,-0.055105384,-0.996907972,0.000000000,0.411419050,-0.028952800,0.308219460,1.000000000
1774902492.000000000,609432458.000000000,0.984793955,-0.161432701,0.064039805,0.000000000,-0.164381009,-0.985415473,0.043771870,0.000000000,0.056040683,-0.053634233,-0.996986866,0.000000000,0.418858586,-0.029818053,0.308674135,1.000000000
1774902492.000000000,643212080.000000000,0.985002663,-0.160262419,0.063768783,0.000000000,-0.163108030,-0.985694889,0.042214960,0.000000000,0.056092172,-0.051984049,-0.997071375,0.000000000,0.426629656,-0.030703511,0.309006205,1.000000000
1774902492.000000000,677112817.000000000,0.985270820,-0.158711765,0.063503807,0.000000000,-0.161469323,-0.986019554,0.040912637,0.000000000,0.056123759,-0.050564917,-0.997142574,0.000000000,0.434686376,-0.031644444,0.309222362,1.000000000
1774902492.000000000,711461544.000000000,0.985542026,-0.157250099,0.062929066,0.000000000,-0.159907041,-0.986325575,0.039652819,0.000000000,0.055834212,-0.049143267,-0.997229903,0.000000000,0.442956746,-0.032717551,0.309273478,1.000000000
1774902492.000000000,745225191.000000000,0.985838142,-0.155542713,0.062532939,0.000000000,-0.158132580,-0.986644600,0.038823549,0.000000000,0.055660138,-0.048163157,-0.997287451,0.000000000,0.451503039,-0.033952578,0.309172327,1.000000000
1774902492.000000000,779209375.000000000,0.986127795,-0.153764034,0.062364573,0.000000000,-0.156293685,-0.986972848,0.037916079,0.000000000,0.055723083,-0.047138196,-0.997332908,0.000000000,0.460285847,-0.035175628,0.308832160,1.000000000
