ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774925621.000000000,715127706.000000000,0.967156486,-0.244859586,0.068065132,0.000000000,-0.246657744,-0.968901022,0.019274691,0.000000000,0.061229962,-0.035431116,-0.997494625,0.000000000,0.312472471,0.022605992,0.275733283,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.264419569,0.054786558,-0.862286758,0.039249435,0.196193221,0.063843353
1774925621.000000000,749106884.000000000,0.967156161,-0.244860394,0.068066836,0.000000000,-0.246658862,-0.968900657,0.019278721,0.000000000,0.061230586,-0.035435504,-0.997494431,0.000000000,0.312472456,0.022605067,0.275732653,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.264419569,0.054786558,-0.862286758,0.039249435,0.196193221,0.063843353
1774925621.000000000,783014774.000000000,0.967156399,-0.244859562,0.068066449,0.000000000,-0.246658036,-0.968900861,0.019279062,0.000000000,0.061230157,-0.035435687,-0.997494451,0.000000000,0.312472877,0.022606005,0.275732625,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.275868161,0.074116285,-0.866888826,0.039942995,0.197791887,0.062549900
1774925621.000000000,816740274.000000000,0.967157528,-0.244856228,0.068062401,0.000000000,-0.246654538,-0.968901756,0.019278832,0.000000000,0.061226416,-0.035434250,-0.997494732,0.000000000,0.312471760,0.022605210,0.275731021,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.245346326,0.072876707,-0.862365292,0.040437635,0.192404356,0.062342452
1774925621.000000000,851033926.000000000,0.967157150,-0.244856831,0.068065600,0.000000000,-0.246655239,-0.968901583,0.019278568,0.000000000,0.061229557,-0.035434824,-0.997494519,0.000000000,0.312472345,0.022606210,0.275732170,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.257432111,0.065462879,-0.866379362,0.036972195,0.194704449,0.063272026
1774925621.000000000,885455131.000000000,0.967156471,-0.244859206,0.068066705,0.000000000,-0.246657743,-0.968900918,0.019279950,0.000000000,0.061230198,-0.035436590,-0.997494416,0.000000000,0.312472677,0.022605553,0.275732130,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.296013441,0.080859023,-0.878432907,0.041407524,0.202031597,0.061127354
1774925621.000000000,919299364.000000000,0.967157120,-0.244854823,0.068073254,0.000000000,-0.246653435,-0.968902063,0.019277502,0.000000000,0.061237306,-0.035435557,-0.997494017,0.000000000,0.312474770,0.022605480,0.275735048,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.296013441,0.080859023,-0.878432907,0.041407524,0.202031597,0.061127354
1774925621.000000000,952959775.000000000,0.967157154,-0.244852831,0.068079936,0.000000000,-0.246651783,-0.968902449,0.019279228,0.000000000,0.061243423,-0.035438763,-0.997493527,0.000000000,0.312475740,0.022604404,0.275734624,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.286758628,0.070264961,-0.872387950,0.039569954,0.202956821,0.062768725
1774925621.000000000,989337205.000000000,0.967156257,-0.244852788,0.068092836,0.000000000,-0.246652444,-0.968902202,0.019283213,0.000000000,0.061254930,-0.035445827,-0.997492570,0.000000000,0.312478173,0.022604219,0.275736414,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.262994014,0.065813353,-0.869306271,0.034747589,0.200894588,0.064839777
1774925622.000000000,23434638.000000000,0.967155098,-0.244849710,0.068120359,0.000000000,-0.246650263,-0.968902782,0.019281948,0.000000000,0.061282006,-0.035451221,-0.997490715,0.000000000,0.312483569,0.022602075,0.275739839,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.233334181,0.064957004,-0.865571721,0.031045714,0.197292760,0.067078444
1774925622.000000000,56982994.000000000,0.967151067,-0.244843767,0.068198905,0.000000000,-0.246647326,-0.968903458,0.019285527,0.000000000,0.061357395,-0.035473778,-0.997485279,0.000000000,0.312498545,0.022598748,0.275747744,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.233334181,0.064957004,-0.865571721,0.031045714,0.197292760,0.067078444
1774925622.000000000,91456651.000000000,0.967141587,-0.244847916,0.068318340,0.000000000,-0.246655288,-0.968901578,0.019278196,0.000000000,0.061474704,-0.035496509,-0.997477247,0.000000000,0.312523468,0.022592256,0.275760875,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.136749810,0.065097517,-0.841405031,0.031860899,0.191541098,0.068012807
1774925622.000000000,124886751.000000000,0.967131563,-0.244831699,0.068518069,0.000000000,-0.246646182,-0.968903891,0.019278440,0.000000000,0.061668637,-0.035545192,-0.997463542,0.000000000,0.312563726,0.022585022,0.275785715,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.150463040,0.117458101,-0.771472817,0.034893135,0.203913943,0.066649747
1774925622.000000000,158847332.000000000,0.967119169,-0.244824457,0.068718598,0.000000000,-0.246645848,-0.968904054,0.019274525,0.000000000,0.061864044,-0.035590605,-0.997449823,0.000000000,0.312604418,0.022574239,0.275807816,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-1.150463040,0.117458101,-0.771472817,0.034893135,0.203913943,0.066649747
1774925622.000000000,192882776.000000000,0.967101246,-0.244805634,0.069037155,0.000000000,-0.246637486,-0.968906471,0.019260027,0.000000000,0.062176780,-0.035654233,-0.997428104,0.000000000,0.312672396,0.022560986,0.275853861,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.953195988,0.155940139,-0.728564378,0.032583690,0.192775539,0.067359235
1774925622.000000000,227099418.000000000,0.967063967,-0.244778114,0.069654182,0.000000000,-0.246629579,-0.968909266,0.019220609,0.000000000,0.062785007,-0.035767028,-0.997385965,0.000000000,0.312811857,0.022541571,0.275957194,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.953195988,0.155940139,-0.728564378,0.032583690,0.192775539,0.067359235
1774925622.000000000,261288166.000000000,0.967019965,-0.244756848,0.070336479,0.000000000,-0.246627843,-0.968911264,0.019142001,0.000000000,0.063465893,-0.035858321,-0.997339592,0.000000000,0.312975899,0.022521622,0.276101787,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.771584043,0.190558981,-0.625465426,0.028447912,0.193367390,0.065671033
1774925622.000000000,294438838.000000000,0.966945498,-0.244759250,0.071344664,0.000000000,-0.246661963,-0.968904023,0.019068738,0.000000000,0.064460123,-0.036037139,-0.997269380,0.000000000,0.313224758,0.022463386,0.276325126,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.771584043,0.190558981,-0.625465426,0.028447912,0.193367390,0.065671033
1774925622.000000000,328967332.000000000,0.966829875,-0.244826252,0.072669425,0.000000000,-0.246769292,-0.968879075,0.018947326,0.000000000,0.065770348,-0.036252121,-0.997176035,0.000000000,0.313567484,0.022382554,0.276655166,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.175709071,0.213886753,-0.767398992,0.003391056,0.117270716,0.060908018
1774925622.000000000,363325595.000000000,0.966650260,-0.244950164,0.074615273,0.000000000,-0.246947734,-0.968838509,0.018695098,0.000000000,0.067712086,-0.036498397,-0.997037081,0.000000000,0.314078311,0.022275238,0.277129093,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.305381508,0.226472342,-0.942454800,-0.008481048,0.148016321,0.054642129
1774925622.000000000,397156238.000000000,0.966422721,-0.245054392,0.077176525,0.000000000,-0.247129324,-0.968797022,0.018443801,0.000000000,0.070250006,-0.036897802,-0.996846773,0.000000000,0.314751406,0.022119155,0.277768561,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,-0.305381508,0.226472342,-0.942454800,-0.008481048,0.148016321,0.054642129
1774925622.000000000,431227445.000000000,0.966108826,-0.245248223,0.080422584,0.000000000,-0.247417252,-0.968730745,0.018060818,0.000000000,0.073479861,-0.037347370,-0.996597152,0.000000000,0.315630915,0.021915320,0.278597016,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,0.291919291,0.215057885,-1.018841944,-0.019229129,0.040818683,0.042498109
1774925622.000000000,465012311.000000000,0.965748359,-0.245394456,0.084216477,0.000000000,-0.247670294,-0.968675110,0.017569937,0.000000000,0.077268328,-0.037826786,-0.996292497,0.000000000,0.316717430,0.021686032,0.279658742,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,0.615733515,0.261051738,-0.858289160,-0.025751123,-0.013314944,0.028780927
1774925622.000000000,499064207.000000000,0.965252792,-0.245692059,0.088899981,0.000000000,-0.248084669,-0.968583177,0.016774186,0.000000000,0.081987320,-0.038246788,-0.995899223,0.000000000,0.318124201,0.021406285,0.281026320,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,1.247200678,0.386797843,-0.921409282,-0.051599339,-0.146674343,-0.011193106
1774925622.000000000,532889842.000000000,0.964596951,-0.246250670,0.094308415,0.000000000,-0.248779733,-0.968419870,0.015885431,0.000000000,0.087420028,-0.038785807,-0.995416194,0.000000000,0.319794289,0.021001932,0.282601653,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,1.849201028,0.660609436,-1.230297202,-0.039216679,-0.271791875,-0.040763124
1774925622.000000000,566921472.000000000,0.963761943,-0.247072004,0.100494226,0.000000000,-0.249760002,-0.968183047,0.014908907,0.000000000,0.093615035,-0.039468835,-0.994825832,0.000000000,0.321872199,0.020485635,0.284509031,1.000000000,0.966917701,-0.245062069,0.070678771,0.000000000,-0.246954866,-0.968825219,0.019280447,0.000000000,0.063751697,-0.036097767,-0.997312725,0.000000000,0.312481221,0.022664886,0.276659166,1.000000000,1.849201028,0.660609436,-1.230297202,-0.039216679,-0.271791875,-0.040763124
