ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774907074.000000000,222142934.000000000,0.960236271,-0.274086392,0.052949980,0.000000000,-0.273413762,-0.961684834,-0.019696243,0.000000000,0.056320750,0.004435879,-0.998402873,0.000000000,0.379726313,-0.000584762,0.289864080,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.001222067,-0.018845667,-0.725077714,0.102911393,0.130486606,0.078476299
1774907074.000000000,256465673.000000000,0.960238629,-0.274077957,0.052950880,0.000000000,-0.273405396,-0.961687244,-0.019694719,0.000000000,0.056321159,0.004434659,-0.998402855,0.000000000,0.379727905,-0.000580342,0.289864109,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.001222067,-0.018845667,-0.725077714,0.102911393,0.130486606,0.078476299
1774907074.000000000,289783477.000000000,0.960235211,-0.274094062,0.052929500,0.000000000,-0.273421244,-0.961682601,-0.019701392,0.000000000,0.056302498,0.004446006,-0.998403857,0.000000000,0.379727427,-0.000584750,0.289856451,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-0.928538004,0.018212887,-0.725576858,0.121556239,0.112625877,0.074128290
1774907074.000000000,324287414.000000000,0.960239663,-0.274079251,0.052925435,0.000000000,-0.273406703,-0.961686835,-0.019696516,0.000000000,0.056297184,0.004443292,-0.998404169,0.000000000,0.379726692,-0.000580908,0.289854280,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-0.988386243,0.000421127,-0.718387414,0.116909230,0.128323223,0.074362929
1774907074.000000000,357869863.000000000,0.960234765,-0.274095529,0.052929998,0.000000000,-0.273422696,-0.961682183,-0.019701652,0.000000000,0.056303055,0.004446034,-0.998403825,0.000000000,0.379727195,-0.000585494,0.289856031,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-0.988386243,0.000421127,-0.718387414,0.116909230,0.128323223,0.074362929
1774907074.000000000,392156839.000000000,0.960239772,-0.274079817,0.052920524,0.000000000,-0.273407294,-0.961686668,-0.019696490,0.000000000,0.056292457,0.004444582,-0.998404430,0.000000000,0.379726633,-0.000582923,0.289852894,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.024301086,0.061154790,-0.792569767,0.119704756,0.132737119,0.078377724
1774907074.000000000,425888299.000000000,0.960239607,-0.274080631,0.052919288,0.000000000,-0.273407975,-0.961686423,-0.019698973,0.000000000,0.056291951,0.004447264,-0.998404446,0.000000000,0.379726657,-0.000582928,0.289853102,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.039567916,-0.010516011,-0.772189432,0.112749913,0.133595632,0.073969167
1774907074.000000000,460180282.000000000,0.960239000,-0.274083042,0.052917816,0.000000000,-0.273410495,-0.961685743,-0.019697228,0.000000000,0.056290069,0.004445846,-0.998404559,0.000000000,0.379726458,-0.000581969,0.289851478,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.003871917,0.010112514,-0.747312688,0.117153604,0.128234505,0.075058691
1774907074.000000000,494678735.000000000,0.960236501,-0.274092208,0.052915689,0.000000000,-0.273419542,-0.961683119,-0.019699737,0.000000000,0.056288753,0.004448309,-0.998404622,0.000000000,0.379725999,-0.000585383,0.289850657,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.003871917,0.010112514,-0.747312688,0.117153604,0.128234505,0.075058691
1774907074.000000000,528023004.000000000,0.960239655,-0.274080277,0.052920263,0.000000000,-0.273407734,-0.961686535,-0.019696866,0.000000000,0.056292311,0.004444988,-0.998404436,0.000000000,0.379728137,-0.000580933,0.289851630,1.000000000,0.960119999,-0.274115147,0.054874601,0.000000000,-0.273438366,-0.961679193,-0.019630018,0.000000000,0.058153767,0.003842426,-0.998300243,0.000000000,0.379818165,-0.000572241,0.290558273,1.000000000,-1.004901665,0.015955656,-0.621505625,0.110652042,0.136237291,0.076444643
