ros_time_sec,ros_time_nsec,O_T_EE_0,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_d_0,O_T_EE_d_1,O_T_EE_d_2,O_T_EE_d_3,O_T_EE_d_4,O_T_EE_d_5,O_T_EE_d_6,O_T_EE_d_7,O_T_EE_d_8,O_T_EE_d_9,O_T_EE_d_10,O_T_EE_d_11,O_T_EE_d_12,O_T_EE_d_13,O_T_EE_d_14,O_T_EE_d_15,F_ext_x,F_ext_y,F_ext_z,F_ext_wx,F_ext_wy,F_ext_wz
1774926892.000000000,725978374.000000000,0.989665308,-0.143140935,-0.007348307,0.000000000,-0.143315283,-0.987546024,-0.064763631,0.000000000,0.002013574,0.065148698,-0.997873535,0.000000000,0.493128458,0.061134146,0.211581895,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.366907753,0.365993708,-0.603840999,0.083658278,0.194226095,0.118214717
1774926892.000000000,759067058.000000000,0.989665121,-0.143146810,-0.007258564,0.000000000,-0.143315240,-0.987544155,-0.064792217,0.000000000,0.002106687,0.065164115,-0.997872337,0.000000000,0.493163192,0.061135780,0.211605486,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.592283888,0.366128833,-0.641611643,0.083220741,0.232408208,0.120330908
1774926892.000000000,793178558.000000000,0.989662728,-0.143174635,-0.007032443,0.000000000,-0.143328156,-0.987538964,-0.064842745,0.000000000,0.002339070,0.065181650,-0.997870674,0.000000000,0.493232838,0.061132953,0.211651793,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.592283888,0.366128833,-0.641611643,0.083220741,0.232408208,0.120330908
1774926892.000000000,827392816.000000000,0.989653007,-0.143253461,-0.006791096,0.000000000,-0.143391007,-0.987527832,-0.064873311,0.000000000,0.002586980,0.065177104,-0.997870359,0.000000000,0.493305848,0.061096377,0.211713668,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.502521039,0.144967667,-0.529327742,0.050999073,0.233312032,0.118510220
1774926892.000000000,861399650.000000000,0.989634642,-0.143391775,-0.006543805,0.000000000,-0.143512707,-0.987505461,-0.064944696,0.000000000,0.002850547,0.065211895,-0.997867367,0.000000000,0.493395856,0.061043300,0.211761500,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.379906443,0.226955284,-0.720065299,0.067354625,0.211166647,0.109108865
1774926892.000000000,895256280.000000000,0.989607372,-0.143604465,-0.005979366,0.000000000,-0.143687769,-0.987472597,-0.065057230,0.000000000,0.003438115,0.065241532,-0.997863579,0.000000000,0.493568308,0.060957121,0.211871553,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.379906443,0.226955284,-0.720065299,0.067354625,0.211166647,0.109108865
1774926892.000000000,929197072.000000000,0.989568916,-0.143906271,-0.005009251,0.000000000,-0.143924866,-0.987425638,-0.065245603,0.000000000,0.004443074,0.065287234,-0.997856621,0.000000000,0.493865381,0.060838758,0.212071592,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.170069677,0.260542900,-0.912253081,0.072939871,0.184592188,0.095730548
1774926892.000000000,963650703.000000000,0.989505876,-0.144370720,-0.003995326,0.000000000,-0.144321044,-0.987354033,-0.065453777,0.000000000,0.005504914,0.065344765,-0.997847562,0.000000000,0.494198801,0.060643618,0.212298941,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.264811465,0.033303850,-0.599213842,0.048090973,0.207158946,0.082610346
1774926892.000000000,997538566.000000000,0.989424135,-0.144960436,-0.002664458,0.000000000,-0.144820667,-0.987261781,-0.065741141,0.000000000,0.006899480,0.065433000,-0.997833112,0.000000000,0.494647871,0.060389494,0.212592755,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.057937261,0.118231224,-0.684518369,0.063181869,0.163825886,0.064696457
1774926893.000000000,31701803.000000000,0.989315132,-0.145724990,-0.000736802,0.000000000,-0.145454645,-0.987145656,-0.066084390,0.000000000,0.008902988,0.065486719,-0.997813723,0.000000000,0.495261139,0.060029905,0.213002746,1.000000000,0.989147455,-0.146857898,0.000904136,0.000000000,-0.146466857,-0.986926794,-0.067109693,0.000000000,0.010748112,0.066250232,-0.997745150,0.000000000,0.498323214,0.059644727,0.217160566,1.000000000,-0.057937261,0.118231224,-0.684518369,0.063181869,0.163825886,0.064696457
